"idElement","idChallenge","IsCheckpoint","Type","idMedia","X","Y","Width","Height","SourceUrl","Headline","MediaType","Uploaded"
1914,74,1,4,2376,15,3,7,3,"","",0,"2012-05-25 05:11:20"
1915,74,0,0,2377,0,6,9,5,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Step 1: Know your proper environment...</SPAN></P>",0,"2012-05-25 05:11:20"
44,75,0,1,687,0,0,50,50,"http://files/43921da6-a7fe-41e0-b73f-9dcd8c4a8029.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1901,75,0,2,,10,0,6,17,"","",,""
1902,75,1,5,5,3,41,18,12,"","What Do You Think?",0,"2012-05-25 04:23:55"
1903,75,0,0,7787,16,0,8,10,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""6"">How do you connect the skeleton with the concepts of the 5 American Ideals: Democracy, Equality, Liberty, Opportunity and Rights and then create an artistic expression of that connection?</font></p></div>",0,"2013-04-07 22:08:31"
1904,75,1,4,5226,5,17,11,23,"","<P STYLE=""font-size:25;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>For this challenge I would like you to do one of two responses - a short ""How to"" video (54 seconds) response stating at least one of the Ideals, a part of the skeleton that it represents and how you might create a piece of art related to it or create a document take a picture and upload that image.</SPAN></P>",0,"2012-11-04 18:18:09"
1905,75,0,2,,0,0,10,10,"","",,""
1906,75,0,2,,16,10,8,14,"","",,""
1907,75,0,2,,0,19,5,5,"","",,""
1908,75,0,2,,0,10,5,9,"","",,""
1910,75,0,2,,5,10,5,7,"","",,""
45,76,0,1,689,0,0,50,50,"http://files/80733f53-271c-4910-98c0-89324aaf9c5c.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1893,76,1,5,5,0,21,16,21,"","What Do You Think?",0,"2012-05-25 04:23:55"
1895,76,1,4,2369,17,10,7,10,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Please share your visual/audio response to all of or any one of the 5 American Ideals</SPAN></P>",0,"2012-05-25 05:11:19"
1896,76,0,0,7785,0,0,7,3,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>As Americans the words Democracy, Opportunity, Liberty, Rights </span></p></div>",0,"2013-04-07 22:06:17"
1897,76,0,2,,17,0,7,9,"","",,""
1898,76,0,2,,0,3,7,13,"","",,""
1899,76,0,2,,8,5,8,13,"","",,""
1900,76,0,0,7786,8,0,8,5,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>The Assignment</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Step 1: You have been assigned one of the 5 American Ideals (Democracy, Opportunity, Equality, Rights </span></p></div>",0,"2013-04-07 22:06:28"
46,77,0,1,620,0,0,50,50,"http://files/a3f1e6af-e076-4bd3-b261-019b3401b66e.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1889,77,1,5,5,0,7,10,23,"","What Do You Think?",0,"2012-05-25 04:23:55"
1892,77,0,0,7783,0,0,10,6,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;"">article:</p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>http://blogs.washingtonpost.com/thedebate/2006/03/wall_or_no_wall.html</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>      or such ""should we build a wall along the border of the U.S. and Mexico? in google.</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>  </span></p></div>",0,"2013-04-07 22:03:59"
1894,77,1,4,2368,11,1,13,14,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;"" /><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>   Would the wall actually prevent undocumented immigrants from entering? how would people react? should something be done about it, if so what and why?</SPAN></P>",0,"2012-05-25 05:11:18"
47,78,0,1,17,0,0,50,50,"http://cp91279.biography.com/1120330742/1120330742_1731886558_PS-AnthonyHopkins-SilenceoftheLambs-102215396001.jpg?pubId=1120330742","From PLAY! 1.0",1,"2012-05-31 22:40:11"
1885,78,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1886,78,0,0,2364,15,0,7,3,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:12;font-weight:bold;"">asd</SPAN><SPAN STYLE=""font-size:12;font-weight:normal;"">asdasdas</SPAN></P>",0,"2012-05-25 05:11:18"
1887,78,1,4,2365,15,3,7,3,"","",0,"2012-05-25 05:11:18"
1888,78,0,0,2366,0,7,9,5,"","",0,"2012-05-25 05:11:18"
1890,78,0,2,37,9,7,14,5,"http://www.babies-cute.com/wp-content/uploads/2010/02/African-Baby-Girl-playing-game-on-cell-phone.jpg","From PLAY! 1.0",1,"2012-05-31 22:40:11"
1891,78,1,3,622,4,0,5,4,"http://files/c89f188a-8345-430d-a334-7ca44bbdc6d1.wmv","From PLAY! 1.0",2,"2013-04-25 22:50:37"
48,79,0,1,611,0,0,50,50,"http://files/4819d2fc-6690-4143-40a4-572b26284eca.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1875,79,1,5,5,10,13,7,11,"","What Do You Think?",0,"2012-05-25 04:23:55"
1876,79,1,3,615,0,0,10,10,"vimeo#29511960","From PLAY! 1.0",2,"2012-05-31 22:40:11"
1877,79,0,0,7782,0,10,10,9,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>The internet has been used to spread awareness and support for the Occupy Movement. Facebook, Twitter, Tumblr, and video sharing sites offer tons of information and political statements (in various forms, written, verbal, and visual).</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span></span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Visit the following sites to learn what others have been saying, and join in on the conversation!</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span></span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""></p></div>",0,"2013-04-07 22:02:36"
1878,79,0,2,,10,0,7,13,"","",,""
1879,79,1,4,2360,17,0,7,19,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Post a picture of your own ""I am the 99%"" statement. (Your face can be completely in the picture, partially in the picture, or not in the picture at all.)</SPAN></P>",0,"2012-05-25 05:11:17"
49,80,0,1,404,0,0,50,50,"http://files/c2033168-fb5c-449e-8ed4-2ffe564e285a.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1880,80,1,5,5,0,17,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1881,80,0,0,2363,15,0,8,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Why Not a Monarchy in the Good Oleâ€™ US of A? Iâ€™ve become a royalist. There, Iâ€™ve said it.  I wonder how many Americans can say that?  I mean, after all, we rebelled against the idea of a king 235 years ago.  Thus, as a nation we donâ€™t even have a heritage of a royal family. Who do we make king or queen: a Kennedy, a Bush, Britney Spears?  I just think our experiment in democracy has failed in this new century. What I really should say is that our dabbling in republicanism is a disaster. As everyone knows, we are really a republic, not a democracy.  The unwashed rabble (let them eat cake!) putrifying Americaâ€™s major cities these days tell me what it would be like if we really were a democracy. I would move overseas if we became a pure democracy. (Oh, wait, I already have.)  What is my problem with the republic our Founding Fathers gave us? Nothing, in and of itself.  If I were the embodiment of the American people, I would look at the Constitution (after all, the progressives out there say it is â€œliving and breathingâ€) and say in the manner of George Constanza, â€œItâ€™s not you, itâ€™s me.â€  John Adams wrote,â€Our Constitution was made only for a moral and religious people. It is wholly inadequate to the government of any other.â€  Twenty first century Americans are neither moral or religious.  The Constitution gives our people freedom on the basis that we can handle it in a responsible manner. We are as a government and as a people completely irresponsible.  This is where a king comes in. I think we are a little bit like the Israelites at the time of the Judges.  When they looked at the state of their society, they went to their leader Samuel and asked for a king.  Israel was a theocracy at the time. In theory, God was their ruler. A series of Judges, men like Samuel, Gideon and Samson, governed them.  However, the Scriptures say that that era was a time when everyone did what was right in their own eyes. The people were corrupt, and at least one of their judges (Samson) was, too, as well as Samuelâ€™s sons.  As a result, I think the law and order plank won the day in Israel and the movers and shakers decided that having a king or queen was in order. Samuel told them the implications of this.  The last judge in Israel told them that they would be under the kingâ€™s thumb. Their sons would have to fight in the army and their daughters would have to serve the kingdom.  The people would lose their property rights to â€œeminent domainâ€. The king would take the wazoo out of the Israelites, taking the best of everything.  The people did not relent. They still insisted on a king.  I think a monarchy would be just fine nowadays. It might return the United States to some measure of respectability.  The International Commission on Nobility and Royalty discusses some of the advantages of a monarchy on their website:  *Monarchies are magical and special;  * Monarchies provide the nation with a collective identity;  * Monarchies are grand and inspiring:  * Monarchies provide strength and stability:  * Monarchies provide a calm and dignified center;  * Monarchies offer traditions and continuity.  In my book, a royal government would be the best source of economic prosperity and national security. Why, a king or queen might actually get our borders under control.    The Commission notes:  Kings tend to be protective and build and strengthen the nation for a long and prosperous future for his loved ones and the people. In other words, he invests in the nation and its people.   For a good part of my life, America has been run by people of opposite ilk than this. These presidents and congresspersons have been corrupt, weakened our country and thrown the futures of our children down the toilet.  A cursory review of the Internet shows that a few individuals have actually had royal ideas in the last part of the 20th century, enough to even form a political party. These parties are documented by a website called â€œThe Mad Monarchistâ€.  However, they have bee abject failures due to lack of interest. The â€œMad Monarchistâ€ makes comments such as â€œdonâ€™t waste your timeâ€ and â€˜kingâ€™ is still a four letter word in the United States and that mindset is certainly not going to change anytime soonâ€.  I wonder who we could make king or queen? George Washington turned down the right to be our first monarch, but maybe we could use his bloodlines as a criterion for choosing our royal family.  According to â€œThe Daily Beastâ€, there is a man named Paul Washington in Texas who, based on rules of succession, could be a candidate for King of America. He is a descendant of George Washingtonâ€™s older brother. George himself was childless.  The Mad Monarch offers that in this day and age, if we chose to go the royal route, weâ€™d need to get ready for a â€œQueen Oprahâ€. I would agree, given the state of our pop culture.  He says there was a royalist group in the 1990s who thought that Princess Madeline of Sweden would be an appropriate choice. It was common during the day when monarchies were prevalent  for countries to invite foreign royalty to assume their thrones, and this lady apparently lived in the United States at the time.  Whomever we chose as our king or queen, weâ€™d have to do better than Prince Charles.  How about Larry the Cable Guy?  Iâ€™m serious. Why not a monarchy? It has to be a more honorable form of government than the current operation.  A monarch would carry with him or her a sense of noblesse oblige. Noble people would act nobly. This would be far better than the ignoble behavior which comes  from our leaders now.  </SPAN></P>",0,"2012-05-25 05:11:18"
1882,80,1,0,3425,4,0,8,5,"","<p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>aninoy was here?<br></span></p>",0,"2012-06-01 20:03:46"
1883,80,1,4,2362,14,4,9,1,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Do you believe monarchy would be a good thing?</SPAN></P>",0,"2012-05-25 05:11:18"
1884,80,0,2,560,12,6,11,9,"http://files/7f9fe410-e1bb-484b-b164-cd4827c4b151.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
50,81,0,1,558,0,0,50,50,"http://files/013ccc68-baaa-4795-8d3e-b5f301f8eb70.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1870,81,1,5,5,0,19,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1871,81,0,0,2356,13,0,10,3,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Why Monarchy is a Good Thing July 24, 2007 Why Monarchy is Good Thing, according to my Oxford tutor Leslie Mitchell, a Royalist and Tory and a historical genius.  1) Tradition and constancy. A monarchy represents something that has been around for 1,000 years. A republic can never have that, as any head-of-state it has will be relatively new. A monarchy is also imminent, meaning it has weathered storms and endured through even the biggest crises. For example, the threat of that â€œlittle man with a strange mustacheâ€ (Hitler) is actually very small compared to the historical weight and constancy of the English monarchy.  2) The monarchy doesnâ€™t cost very much. Her Majesty the Queen is only the 50th richest person in the United Kingdom, and costs the taxpayer only 57p a year. The Prime Minister costs the taxpayer far more. Though the royal familyâ€™s wealth originally came from the fact that they owned and taxed all the land in England, now the â€œcivil listâ€ is voted on in Parliament every year. This list basically agrees that the nation will support the Queen, her husband Prince Philip, and (while she was alive) the Queen Mother. Prince Charles is supported by the proceeds of agricultural rents in the duchy of Cornwall (Wales), as per his position as the Prince of Wales. And, the monarchy actually brings in money because they are such a huge tourist attraction.  3) The Queen can never be corrupted, because she is too rich to be bribed or bullied. She has around 500 million pounds of personal wealth. So while a Prime Minister or elected official can be corrupt, at least the head-of-state canâ€™t be.  4) The monarchy is the basis of the Commonwealth. There are 83 countries currently in the British Commonwealth, and the Queen is the head of the Commonwealth. Every four years, all 83 countries send representatives to a meeting to have an intellectual exchange. The Queen, of course, is a very experienced politician, having been in power for about 60 years. It is very useful to have a forum for international discussion, and so the Commonwealth is a positive thing.  5) Monarchy is one of the only uniting factors in the United Kingdom. Few things actually unite Ireland, Scotland, England, and Wales, and the monarchy is one of them. Unity is a good thing.  One of the main objections to the monarchy is that it is the very pinnacle of a class system. If one is uncomfortable with the idea of a class system, especially a blatant class system with things such as titles and peerages, one is uncomfortable with the monarchy. Silly Americans, says Leslie Mitchell.  </SPAN></P>",0,"2012-05-25 05:11:17"
1872,81,1,4,2357,14,3,9,2,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>As you read many people agree that democracy is the best from of government</SPAN></P>",0,"2012-05-25 05:11:17"
1873,81,0,0,2358,0,6,12,5,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Democracy is good for everyone, but there are quite a few countries that have been cobbled together artificially, or are far too big and can only be ruled dictatorially in their present form - Iraq, Congo and Sudan, for example. The only thing to do is to break them up into smaller units that are capable of supporting democratic rule. Yugoslavia was a prime example: out of one dictatorship, lots of smaller democracies. The reasons why democracy is better are legion: democracies don't fight one another; accountability and participation are good in themselves; they're more likely to be humane and, on the whole, they'll take better decisions - Churchill and Roosevelt made far fewer mistakes than Hitler, Mussolini and Stalin, and their casualty lists were far shorter. Anyway, since we all think democracy is best for ourselves, on what basis are we going to prefer lesser systems for others?   Democracy also forces both voters and leaders to be more mature, because they have to value the system more than any particular result. There's a story about an upper-class lady exclaiming in 1945, 'Good God, they've elected a Labour government. The country will never stand for it.' She came from a class that was used to having its own way, and just as spoilt children have to learn they can't always have their way, so did she. Nothing is better for people than that. You can see this more clearly in developing countries (I live in one - South Africa) than in developed ones.   Where democracy is a recent growth you get lots of uncontrollable egos, both at voter and leader level - parties and people that are simply not willing to accept electoral defeat or, often, can't even bear to see their side being criticised by a free press. These are so-called 'illiberal democracies', where majoritarian rule often swamps the normal democratic freedoms. They are inherently unstable since there are no real boundaries as to what the political elite might get up to, and usually the rule of law is the first casualty.   The sad fact is that there's no way for a country to become properly democratic except by living as a democracy over time, with all the ups and downs that means. France got its first democratic regime in 1789, but its first stable democracy was achieved only in 1871, and even that was extremely uncertain for a generation. Even in the West, democracy is quite recent - women only got the vote in 1945 in Italy and France, and in Switzerland not until 1971.   </SPAN></P>",0,"2012-05-25 05:11:17"
1874,81,0,2,579,13,6,10,9,"http://files/d37832fd-5742-4ba5-bc89-3f295dcbc924.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
51,83,0,1,607,0,0,50,50,"http://www.clevelandleader.com/files/drinker.jpg","From PLAY! 1.0",1,"2012-05-31 22:40:11"
1865,83,1,5,5,0,9,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1866,83,0,0,2353,0,0,6,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Drinking is not good for teens. Its very addicting and its bad for a teen to be doing that. Sometimes drinkers cant stop drinking and it can be addicting. You can say that you are going to quit but in reality sometimes you cant because its addicting. You wish you can quit sometimes but you cant because you love to drink. Its a bad idea and you shoulnt do it. It goes the same to smoking they are both addicting. </SPAN></P>",0,"2012-05-25 05:11:16"
1911,83,1,4,2374,9,1,6,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Why do you think that teens drink alot and get addictive?</SPAN></P>",0,"2012-05-25 05:11:20"
52,84,0,1,599,0,0,50,50,"http://www.google.com/imgres?q=bubble puzzle","From PLAY! 1.0",1,"2012-05-31 22:40:11"
1858,84,1,5,5,0,10,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1860,84,0,0,2352,0,0,6,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Old school games like the SNES, N64, and Dreamcast have been around for a long while now and some people still playing because they know that the new generation of games suck! There all the same and most of them just care about online multiplayer. The retro games were the best because it was always fun to play in the 8 bit world.</SPAN></P>",0,"2012-05-25 05:11:16"
1861,84,0,2,601,6,0,6,4,"http://files/4ffe2124-c397-4174-8170-2a6e9fbcdf23.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1863,84,0,2,602,12,0,6,4,"http://files/167287c2-8bfd-42f8-a526-75b02f2c2146.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1864,84,0,2,604,0,4,6,4,"http://files/28fead7c-9cfb-4caf-899c-0bd201e14d54.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
53,85,0,1,605,0,0,50,50,"http://files/bceb46ae-dfb8-4b1e-814d-0dc42ab92ec2.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1854,85,1,5,5,13,8,11,22,"","What Do You Think?",0,"2012-05-25 04:23:55"
1855,85,1,3,600,13,0,11,8,"youtube#oMtjMdi00","From PLAY! 1.0",2,"2012-05-31 22:40:11"
1857,85,0,0,7779,0,0,13,30,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>   Why is Tetris so addictive? It is like an electronic drug â€“ a â€œpharmatronicâ€ according to Wired. Studies have shown that playing tetris increases the consumption rate of glucose in the brain giving a slight high. However after 4 to 8 weeks of playing tetris daily, the brain seems to get more efficient and the consumption rate of glucose drops down to normal levels while the score increases seven-fold on an average. Pokhilko, the psychologist who seemed to need treatment himself had this to say about the game. </span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>   Tetris was unlike any other videogame, mostly because it was (and still is) played by as many women as men, as many adults as children. More than 125 million copies have been sold so far on more than 50 different gaming platforms, which Guinness World Records recognizes as the most versions of any single videogame.</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>    As the game became more and more popular, it attracted all sorts of attention. A study this year at University of Oxford found that playing Tetris could reduce symptoms of post-traumatic stress disorder. And a 1991 University of California study (.pdf) found major differences in playersâ€™ brain activity at various stages of Tetris mastery.    â€œThe good players have almost a calm brain, but the beginners have very excited brains,â€ says Pajitnov</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>   Tetris is so simple but yet so difficult. </span></p></div>",0,"2013-04-07 21:59:59"
1852,86,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1856,86,0,0,2349,0,1,8,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>juvenil justice is jail for teens that are make justice for the tenn.my question is do teen have to be trided like like adults.in my opinion is yes and no.because some of the kids dont kill people because they want to is because some other people may send them.If they dont do it that person may kill their familly so thats wat i think that this kind of teen should not get trided like adults.The teens that they do things because they want to do it they should get trided like adults.Because they diseded to do some thing that they should not suppost to do. For example some teens kill because they are in gangs they think that all the blocks are they.i think they dont own nothing because the streets is for all the people.some teens kill they parents because they dont want nobody to be telling them what to do.</SPAN></P>",0,"2012-05-25 05:11:14"
54,87,0,1,742,0,0,50,50,"http://files/63ac330a-5a22-4d82-ba6a-5cc7386ea9b4.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1948,87,1,5,5,16,7,8,22,"","What Do You Think?",0,"2012-05-25 04:23:55"
1951,87,0,2,,16,0,8,7,"","",,""
1956,87,0,0,2397,0,0,16,7,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>  Why do most people decide to eat fast food than to rather eat health. most people believe it or not are addicted to fast food and they must eat 3 times a week what people don't know is that fast food is dangerous for them and its unhealthy and it could even lead to death. Advertisment of course makes all kinds of commercial to get children attention by making everything look good and not dangerous at all. People should be more aware of what they are eating come to think of it they would probably might even stop consuming fast food.</SPAN></P>",0,"2012-05-25 05:11:31"
1957,87,1,4,2398,0,7,16,22,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>how many cases have gone to court cause of fast food restaurants?</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>how many percent of children have diabetes today?</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>what the most popular fast food restaurants you'll find in countries?</SPAN></P>",0,"2012-05-25 05:11:31"
1847,88,1,5,5,0,19,24,19,"","What Do You Think?",0,"2012-05-25 04:23:55"
1849,88,0,0,2347,0,0,12,9,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>over the past years many new devices have come out to help better the world, help communicate better and faster. Be able to communicate with loved ones far away from here, or very close by. The iphone, galaxy computers tv's all these things have evolved very quickly to this day what will come next to help better the worl or will it destroy it. the ipad nook and other things help download things we use to have to wait weeks or days to get to us. By just the click of a button we can hear a song or read a book or directions to the camp site you would go to when you were little. More and more treesare used less and less, soon enough books wont be held by your hand or flipped with your finger what will come next?</SPAN></P>",0,"2012-05-25 05:11:14"
1850,88,0,2,,12,0,12,9,"","",,""
1851,88,0,2,,0,9,12,10,"","",,""
1853,88,1,4,2348,12,9,12,10,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>What do you think well we advance fast or it will stop here?</SPAN></P>",0,"2012-05-25 05:11:14"
7805,88,0,1,,0,0,50,50,"","",,""
1844,89,1,5,5,0,12,24,14,"","What Do You Think?",0,"2012-05-25 04:23:55"
1846,89,0,0,7778,0,0,11,12,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>fast food can kill any person but if we just care about our health we have more to enjoy in this world. i prefere eat more fruits and drink water. In this country fast food is the most big problem in everyperson because children youn people and adult person got a diabetes, thats beacuse they dont take care of their self when they were young. McDonalds, jack in the box, etc are some fast food in this country and those fast food every childrens love to go eat there everyday if it is possible but we know that those foods are so bad for our health. In my opinion i have to tell parents that they have to show their children how to do exercise or play some sport and eat fruits . because if they love their children and every week they going to fast foods to eat for sure 20 years later, they will have a problem with diabetes....</span></p></div>",0,"2013-04-07 21:54:00"
1848,89,1,4,2346,11,0,13,12,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>you think fast food is good for children to grown up fast? </SPAN></P>",0,"2012-05-25 05:11:14"
7806,89,0,1,,0,0,50,50,"","",,""
1841,90,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1843,90,0,0,2344,1,0,9,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>  Why does diabetes keep growing?</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Diabetes is a disorder of metabolism causing excessive thirst and the production of large amounts urine.  </SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Diabetes is a very well known disease. Children all over the word are getting diabetes. The most common reason why diabetes exist is because of all the fast foods in the world. For example McDonalds is a bad place to take your kids because all they do is try anything to keep your child wanting more and more. They do anything to keep you comming back. McDonalds has the greasiest fast food restaurant known. They move all over the world to reach to your kids.</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN> You can also die of having diabetes. There is mearly 21million americans with diabetes. Take care of your children if you don't want them to be next.  </SPAN></P>",0,"2012-05-25 05:11:13"
1845,90,0,2,591,12,1,7,6,"http://files/58f7ca7f-c88e-4cf7-a262-0a349086d4ff.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
55,91,0,1,583,0,0,50,50,"http://files/b1decafd-7689-4ef3-986d-034a3ed3c194.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1840,92,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1842,92,0,0,2343,4,2,8,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Many of the teenagers start to do drugs when they are round 12-18 years old. When they do drugs they dont think in nothing just in drugs and sex. </SPAN></P>",0,"2012-05-25 05:11:13"
1837,94,1,5,5,0,8,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
57,97,0,1,710,0,0,50,50,"http://www.onislam.net/english/oimedia/onislamen/images/artculture/2009/06/14554.jpg","From PLAY! 1.0",1,"2012-05-31 22:40:11"
1828,97,1,5,5,9,11,15,12,"","What Do You Think?",0,"2012-05-25 04:23:55"
